"Story","Title","Result","Date","Stability","Duration (s)"
"Registro de Ubicaciones de Riesgo en UI","Agregar ubicación completa con CP válido","SUCCESS","2026-04-20T22:43:18.509869178Z[Etc/UTC]","0.0","12.05"
