"Story","Title","Result","Date","Stability","Duration (s)"
"Captura de Datos Generales del Asegurado","Completar datos generales y avanzar a ubicaciones","SUCCESS","2026-04-20T22:42:58.728250914Z[Etc/UTC]","0.0","10.18"
