"Story","Title","Result","Date","Stability","Duration (s)"
"Captura de Datos Generales del Asegurado","Intentar avanzar sin nombre de asegurado","SUCCESS","2026-04-20T22:40:14.835017365Z[Etc/UTC]","0.0","4.39"
